id,meta,translation
210,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([360, 361], dtype=uint32), 'hy': array([340], dtype=uint32)}}","{'fr': ""Contemplez l'image du Jugement dernier. Fleance !"", 'hy': 'Մալքոլմ, Դոնալբեյն, Բանքո, զարթնեք:'}"
211,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([363, 364], dtype=uint32), 'hy': array([341], dtype=uint32)}}","{'fr': ""Sortez, comme du tombeau. Et, tels des fantômes, avancez pour affronter l'horreur."", 'hy': 'Թափ տվեք ձենից մրափն ու քունը` մահվան կեղծ պատկերն ու նայեք իրական մահվանը:'}"
212,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([365], dtype=uint32), 'hy': array([342], dtype=uint32)}}","{'fr': 'Sonnez le tocsin !', 'hy': 'Վեր ելեք ու մեծ աղետին ականտես եղեք:'}"
213,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([369, 370], dtype=uint32), 'hy': array([345], dtype=uint32)}}","{'fr': 'O Banquo, Banquo ! Notre maître est assassiné.', 'hy': 'Ի՞նչ է եղել, որ զարհուրելի այս շեփորումը քնածներին ժողովվել է կոչում:'}"
214,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([371, 372], dtype=uint32), 'hy': array([347], dtype=uint32)}}","{'fr': 'Quoi ? Sous notre toit 7.', 'hy': 'Բարի տիկին, ձեր ունկերը չեն տանի, այն, ինչ որ պիտի ասեմ:'}"
215,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([373], dtype=uint32), 'hy': array([348], dtype=uint32)}}","{'fr': ""C'est trop cruel n'importe où."", 'hy': 'Օհ, Բանքո, Բանքո, մեր տեր արքան սպանված է:'}"
216,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([374, 375], dtype=uint32), 'hy': array([349], dtype=uint32)}}","{'fr': ""Macduff, je t'en prie, dédis-toi, dis que cela n'est point. Si j'étais mort avant ce malheur, j'aurais vécu une vie bénie."", 'hy': 'Օհ, ավա~ղ... մեր տան մե՞ջ...'}"
217,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([376], dtype=uint32), 'hy': array([350], dtype=uint32)}}","{'fr': 'Plus rien désormais en cette vie ne vaut.', 'hy': 'Որտեղ էլ որ լիներ` անչափ դաժան է:'}"
218,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([377, 378], dtype=uint32), 'hy': array([351], dtype=uint32)}}","{'fr': ""Tout n'y est qu'un jeu. Adieu, gloire et beauté."", 'hy': 'Մակդուֆ, հակասիր ինքդ քեզ.'}"
219,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([379], dtype=uint32), 'hy': array([352], dtype=uint32)}}","{'fr': '- Qui est frappé ?', 'hy': 'ասա, որ սուտ է:'}"
220,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([380, 381], dtype=uint32), 'hy': array([353], dtype=uint32)}}","{'fr': ""- Vous, qui n'en saviez rien. Le Roi, votre père, a été tué."", 'hy': 'Եթե սրանից մի ժամ առաջ մեռած լինեի, օրհնություն պիտի համարեի իմ ապրած կյանքը, բայց այս պահից սկսած` կյանքն ու մահն արժեք չունեն:'}"
221,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([382], dtype=uint32), 'hy': array([357], dtype=uint32)}}","{'fr': 'Par qui ?', 'hy': '- Քեզ է պատահել և չգիտե՞ս...'}"
222,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([383], dtype=uint32), 'hy': array([358], dtype=uint32)}}","{'fr': 'Par ses chambellans, semble-t-il.', 'hy': 'Արքային` ձեր հորն են սպանել:'}"
223,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([385], dtype=uint32), 'hy': array([359], dtype=uint32)}}","{'fr': 'Pourtant je déplore ma fureur qui me les fit tuer.', 'hy': 'Օհ, ովքե՞ր...'}"
224,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([388], dtype=uint32), 'hy': array([363], dtype=uint32)}}","{'fr': ""Ici, Duncan, sa peau d'argent niellée de sang ;"", 'hy': 'Ինչո՞ւ դու սպանեցիր նրանց...'}"
225,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([389], dtype=uint32), 'hy': array([364], dtype=uint32)}}","{'fr': 'là, ses assassins maculés aux couleurs de leur état.', 'hy': 'Ո՞վ կարող է մեկ պահում լինել թե խաղաղ, թե զարհուրած, թե մեղմ, թե կատաղած, թե հավատարիմ, թե չեզոք. ոչ ոք:'}"
226,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([390], dtype=uint32), 'hy': array([365], dtype=uint32)}}","{'fr': ""Comment se retenir, quand on a le coeur aimant... et le courage d'affirmer cet amour ?"", 'hy': 'Ահա Դունկանն ընկած` արծաթ մաշկն իր ոսկի արյամբ երիզված:'}"
227,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([393, 394], dtype=uint32), 'hy': array([368], dtype=uint32)}}","{'fr': ""Craintes et doutes nous ébranlent. En la main de Dieu je me place... afin de combattre l'obscur dessein des félons malfaisants."", 'hy': 'Փութով հագնվենք և սրահում ` շուտով հանդիպենք արյունոտ ոճիրն այս քննելու և մանրամասներն իմանալու:'}"
228,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([395, 396], dtype=uint32), 'hy': array([369], dtype=uint32)}}","{'fr': '- Et moi de même. - Nous tous !', 'hy': 'Ահն ու տարակուսանքն են մեզ կրծում.'}"
229,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([397], dtype=uint32), 'hy': array([370], dtype=uint32)}}","{'fr': 'Que comptes-tu faire ?', 'hy': 'Բարձրյալի ահեղ աջը վկա` ես կպայքարեմ նենգ դավադրության ու կեղծիքի դեմ:'}"
230,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([398], dtype=uint32), 'hy': array([371], dtype=uint32)}}","{'fr': 'Ne les rejoignons pas.', 'hy': '- Ես էլ:'}"
231,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([399], dtype=uint32), 'hy': array([372], dtype=uint32)}}","{'fr': ""- Je pars pour l'Angleterre."", 'hy': '- Մենք բոլորս:'}"
232,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([401, 402], dtype=uint32), 'hy': array([373], dtype=uint32)}}","{'fr': 'En demeurant séparés, nous serons mieux en sûreté. lci, les sourires cachent des dagues.', 'hy': 'Ի՞նչ ես անելու, մենք նրանց հետ միավորվել չենք կարող:'}"
233,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([403], dtype=uint32), 'hy': array([374, 375], dtype=uint32)}}","{'fr': ""Le dard assassin qui a été lancé n'a pas encore atteint son but."", 'hy': '- Ես Անգլիա կգնամ: - Ես` Իռլանդիա:'}"
234,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([404], dtype=uint32), 'hy': array([376], dtype=uint32)}}","{'fr': 'A cheval, donc !', 'hy': 'Միմյանցից հեռու, ավելի ապահով ճակատագիր պիտի ունենանք:'}"
235,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([405], dtype=uint32), 'hy': array([377, 378], dtype=uint32)}}","{'fr': 'Et foin de la bienséance !', 'hy': 'Այստեղ` մարդոց ժպիտների տակ դաշույններ կան թաքցրած: Այս մահացու նիզակը դեռ չի ընկել, պետք չի թիրախ լինել:'}"
236,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([406], dtype=uint32), 'hy': array([379], dtype=uint32)}}","{'fr': 'Esquivons-nous.', 'hy': 'Ուրեմն, ձի հեծենք...'}"
237,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([410], dtype=uint32), 'hy': array([382], dtype=uint32)}}","{'fr': '- Ceux que Macbeth a expédiés.', 'hy': '- Ի՞նչ նորություն, Մակդուֆ...'}"
238,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([411], dtype=uint32), 'hy': array([383], dtype=uint32)}}","{'fr': '- Pour quel profit ?', 'hy': '- Ինչու ես հարցնում. մի՞թե դու չես տենում:'}"
239,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([412], dtype=uint32), 'hy': array([384], dtype=uint32)}}","{'fr': 'Ils étaient soudoyés.', 'hy': 'Հայտնի՞ է, թե ով է սահմռկելի այդ սպանությունը գործել:'}"
240,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([413], dtype=uint32), 'hy': array([385], dtype=uint32)}}","{'fr': 'Les deux fils du Roi ont fui... ce qui les rend suspects du crime.', 'hy': '- Նրանք, որոնց Մակբեթը սրախողխող արեց:'}"
241,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([414], dtype=uint32), 'hy': array([386, 387], dtype=uint32)}}","{'fr': 'Macbeth sera donc sans doute roi.', 'hy': '- Նրանց ի՞նչ պետքն էր արքային սպանել: Նրանց կաշառել են:'}"
242,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([415, 416, 417], dtype=uint32), 'hy': array([388], dtype=uint32)}}","{'fr': 'Il est déjà élu et sera couronné à Scone. - Y irez-vous ? - Non, cousin, je rentre à Fife.', 'hy': 'Արքայորդիներ Մալքոլմն ու Դոնալբեյնն անհետացել են, ծածուկ փախել. այդ կասկածանք է գցում նաև նրանց վրա:'}"
243,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([418], dtype=uint32), 'hy': array([389], dtype=uint32)}}","{'fr': 'Je pars pour Scone.', 'hy': 'Ուրեմն, Մակբե՞թն է գահը ստանալու:'}"
244,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([419], dtype=uint32), 'hy': array([390], dtype=uint32)}}","{'fr': ""Que tout s'y passe bien !"", 'hy': 'Նրան արքա են ընտրել.'}"
245,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([420], dtype=uint32), 'hy': array([391], dtype=uint32)}}","{'fr': 'Veillez-y.', 'hy': 'արդեն մեկնել է Սքոն` թագադրության:'}"
246,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([421], dtype=uint32), 'hy': array([392], dtype=uint32)}}","{'fr': 'Adieu.', 'hy': '- Դու է՞լ ես Սքոն գնալու:'}"
247,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([424, 425], dtype=uint32), 'hy': array([397], dtype=uint32)}}","{'fr': ""Efje crains que fu aies joué jeu bien vilain pour cela, Mais il fuf dif aussi que rien n'ira à fa posférifé,"", 'hy': 'Եղև. հիմա դու և արքա ես, և Կավդոր ու Գլամիս, ինչպես որ վհուկը խոստացավ:'}"
248,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([426], dtype=uint32), 'hy': array([398], dtype=uint32)}}","{'fr': ""C'esf moi qui engendrerai une lignée de rois,"", 'hy': 'Եվ վախենամ, թե դու դրա համար նենգ խաղ խաղացիր:'}"
249,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([427, 428], dtype=uint32), 'hy': array([399], dtype=uint32)}}","{'fr': ""Si les vieilles dispensenf le vrai... l'oracle peuf valoir pour moi, Ef ne dois-je poinf espérer ?"", 'hy': 'Սակայն, նրանք ավետեցին նաև, նաև, որ ես կլինեմ հիմնադիր արքայաց տոհմի, իսկ քո որդիք գահ չեն ժառանգի:'}"
250,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([429, 430], dtype=uint32), 'hy': array([400], dtype=uint32)}}","{'fr': ""Salut, Macbeth ! Vive le roi d'Ecosse !"", 'hy': 'Եվ եթե նրանց խոսքերն իրական եղան, գուցե ինձ համա՞ր էլ նրանց բառերը մարգարեական դառնան ու մեծ հույսեր բանան:'}"
251,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([433], dtype=uint32), 'hy': array([403], dtype=uint32)}}","{'fr': 'Nous donnons grand banquet ce soir, votre présence nous honorerait.', 'hy': 'Ահա մեր ամենից կարևոր հյուրը:'}"
252,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([434], dtype=uint32), 'hy': array([404, 405], dtype=uint32)}}","{'fr': ""Je suis aux ordres de Votre Altesse... à qui mes services sont liés d'un lien indissoluble."", 'hy': 'Առանց նրա խնջույքը մեր պակաս տեղ կունենար: Մենք այս երեկո հանդիսավոր ընթրիք ենք մատուցում:'}"
253,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([436], dtype=uint32), 'hy': array([406], dtype=uint32)}}","{'fr': '- Oui, Monseigneur.', 'hy': 'Կցանկանամ, որ դու ներկա լինես:'}"
254,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([437], dtype=uint32), 'hy': array([407], dtype=uint32)}}","{'fr': 'Allez-vous loin ?', 'hy': 'Հրամանքդ` Ձերդ մեծություն.'}"
255,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([438, 439], dtype=uint32), 'hy': array([408], dtype=uint32)}}","{'fr': 'Assez loin pour emplir le temps qui nous sépare du banquet. - Je compte sur vous.', 'hy': 'պարտքի թելով անքակտելիորեն կապված եմ ես ընդմիշտ:'}"
256,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([440], dtype=uint32), 'hy': array([409], dtype=uint32)}}","{'fr': ""- J'y serai, Monseigneur."", 'hy': '- Կեսօրից հետո՞ պիտի մեկնես:'}"
257,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([441], dtype=uint32), 'hy': array([412, 413], dtype=uint32)}}","{'fr': ""Nos sanguinaires cousins sont en Angleterre et Irlande... et n'avouent pas leur parricide."", 'hy': ""Ճիշտ այնքան հեռու, 'որքան կտևի մինչև ընթրիքն սկսվի: - Բաց չթողես խնջույքը մեր:""}"
258,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([442], dtype=uint32), 'hy': array([414], dtype=uint32)}}","{'fr': 'Mais nous verrons cela demain.', 'hy': '- Ոչ,տեր իմ:'}"
259,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([444, 445], dtype=uint32), 'hy': array([415], dtype=uint32)}}","{'fr': '- Fleance vous accompagne ? - Oui, Monseigneur.', 'hy': 'Գիտենք, որ արյունարբու եղբայրներն Անգլիայում և Իռլանդիայում են հաստատվել և ծնողասպանության հանցանքն իրենց չեն խոստովանում:'}"
260,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([446], dtype=uint32), 'hy': array([416], dtype=uint32)}}","{'fr': 'Je vous souhaite chevaux rapides et sûrs.', 'hy': 'Բայց վաղը խոսենք այդ մասին:'}"
261,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([447], dtype=uint32), 'hy': array([420], dtype=uint32)}}","{'fr': 'Nous attendent-ils ?', 'hy': 'Մաղթում եմ ձիերին արագ ու հաստատ ընթացք:'}"
262,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([448], dtype=uint32), 'hy': array([421], dtype=uint32)}}","{'fr': 'Fais-les venir.', 'hy': 'Մնաք բարով:'}"
263,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([452, 451], dtype=uint32), 'hy': array([422], dtype=uint32)}}","{'fr': 'Il possède une sagesse royale... qui guide de façon sûre son courage.', 'hy': '- Այն մարդիկ մե՞զ են սպասում:'}"
264,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([453], dtype=uint32), 'hy': array([425], dtype=uint32)}}","{'fr': ""Nul autre, parmi les vivants ne m'inquiète."", 'hy': 'Գահին լինելը ոչինչ է, եթե ապահովություն չունես:'}"
265,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([454], dtype=uint32), 'hy': array([426], dtype=uint32)}}","{'fr': 'Il est, pour mon génie, un reproche.', 'hy': 'Եկյուղս Բանքոյից խորը արմատ ունի:'}"
266,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([455], dtype=uint32), 'hy': array([427], dtype=uint32)}}","{'fr': ""Nous resterons seuls jusqu'au soir."", 'hy': 'Արքայական իր խառնվածքով` նա իմաստնություն էլ ունի որով արիությունն իր , մշտապես ուղղում է միայն ապահով գործի:'}"
267,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([456], dtype=uint32), 'hy': array([428], dtype=uint32)}}","{'fr': 'Que Dieu vous garde tous.', 'hy': 'Ոչ մեկից ես չեմ երկնչում այնպես, ինչպես` Բանքոյից:'}"
