id,meta,translation
3384,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([595], dtype=uint32), 'eo': array([680, 681], dtype=uint32)}}","{'bs': 'Pripremaću je za prijemni ispit, i ako sve prođe kako treba... na jesen bi mogla da upiše konzervatorijum.', 'eo': 'Mi preparos ŝin por la ekzamenoj. Se ĉio sukcesos, ŝi ekde aŭtuno lernos en konversatorio.'}"
3385,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([596], dtype=uint32), 'eo': array([682], dtype=uint32)}}","{'bs': 'U Berlinu?', 'eo': 'Berlino?'}"
3386,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([597], dtype=uint32), 'eo': array([683], dtype=uint32)}}","{'bs': 'Zar nema ništa bliže?', 'eo': 'Sed tio estas tiom for!'}"
3387,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([598], dtype=uint32), 'eo': array([684], dtype=uint32)}}","{'bs': 'To je dobra ideja.', 'eo': 'Tio estas bona ideo.'}"
3388,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([599], dtype=uint32), 'eo': array([685], dtype=uint32)}}","{'bs': 'Larin talenat treba razvijati.', 'eo': 'La talento de Lara estas subteninda.'}"
3389,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([600], dtype=uint32), 'eo': array([686], dtype=uint32)}}","{'bs': 'Možda napravi nešto u životu.', 'eo': 'Eble ŝi sukcesos ion elfari el tio.'}"
3390,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([601], dtype=uint32), 'eo': array([687], dtype=uint32)}}","{'bs': 'Ali, Berlin je daleko.', 'eo': 'Berlino estas tiom for.'}"
3391,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([602], dtype=uint32), 'eo': array([688], dtype=uint32)}}","{'bs': 'Morala bi tamo da živiš.', 'eo': 'Vi devos vere tie loĝi.'}"
3392,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([603], dtype=uint32), 'eo': array([689], dtype=uint32)}}","{'bs': 'Hoćeš da se odseliš?', 'eo': 'Ĉu vi do volas transloĝiĝi?'}"
3393,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([604], dtype=uint32), 'eo': array([690], dtype=uint32)}}","{'bs': 'Lara ima 18 godina.', 'eo': 'Lara havas 18 jarojn.'}"
3394,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([605], dtype=uint32), 'eo': array([691], dtype=uint32)}}","{'bs': 'Sad je pravo vreme za to.', 'eo': 'Por ĉiuj iam venas la momento.'}"
3395,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([606], dtype=uint32), 'eo': array([692], dtype=uint32)}}","{'bs': 'Ne može to tako, ako se Martin i Kai ne slažu.', 'eo': 'Se Marteno kaj Kai kontraŭas, la tuta afero kompreneble ne eblos.'}"
3396,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([607], dtype=uint32), 'eo': array([693], dtype=uint32)}}","{'bs': 'Da li uvek moraš da mi zabijaš nož u leđa?', 'eo': 'Vi ĉiam atakas min de malantaŭe!'}"
3397,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([608], dtype=uint32), 'eo': array([694], dtype=uint32)}}","{'bs': 'Ja ti zabijam nož u leđa?', 'eo': 'Kio?'}"
3398,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([609], dtype=uint32), 'eo': array([695], dtype=uint32)}}","{'bs': 'Ja sam srećan što mogu bilo šta da kažem u ovoj porodici.', 'eo': 'Mi ja povas jam ĝoji, se oni entute donas al mi okazon por paroli en tiu ĉi familio.'}"
3399,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([610], dtype=uint32), 'eo': array([696], dtype=uint32)}}","{'bs': 'Martine, pusti je na miru.', 'eo': 'Marteno, lasu ŝin trinkvila.'}"
3400,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([611], dtype=uint32), 'eo': array([697, 698], dtype=uint32)}}","{'bs': 'Izvanredno svira klarinet... i ja želim da joj pomognem.', 'eo': 'Ŝi estas bonega klarnetistino. Mi volas, ke oni progresigu ŝin.'}"
3401,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([612], dtype=uint32), 'eo': array([699, 700], dtype=uint32)}}","{'bs': 'Mi ćemo sve da finansiramo.', 'eo': 'Pri la mona flanko ni zorgos. Ne maltrankviliĝu pri tio.'}"
3402,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([613], dtype=uint32), 'eo': array([701], dtype=uint32)}}","{'bs': 'Ništa ne brini.', 'eo': 'Ŝi finfine devas forlasi la gufujon.'}"
3403,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([614], dtype=uint32), 'eo': array([702], dtype=uint32)}}","{'bs': 'Mora da izađe iz vašeg gnezda.', 'eo': 'Ŝi jam sufiĉe longe zorgas pri vi.'}"
3404,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([615], dtype=uint32), 'eo': array([703], dtype=uint32)}}","{'bs': 'Dosta je brinula o vama.', 'eo': '- Klarisa!'}"
3405,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([616], dtype=uint32), 'eo': array([704, 705], dtype=uint32)}}","{'bs': 'Prekini, Klarisa.', 'eo': 'Trankviliĝu! - Kial?'}"
3406,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([617], dtype=uint32), 'eo': array([706], dtype=uint32)}}","{'bs': '-Zašto?', 'eo': 'La lernejo ekzakte ĝustas.'}"
3407,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([618], dtype=uint32), 'eo': array([707], dtype=uint32)}}","{'bs': 'Škola je kao stvorena za nju, a vi ćete moći da je posetite kad god hoćete.', 'eo': 'Oni ja ankaŭ povas viziti ŝin.'}"
3408,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([619], dtype=uint32), 'eo': array([708, 709], dtype=uint32)}}","{'bs': 'Ali, mi smo hteli na leto da idemo u Italiju.', 'eo': 'Ni volis vojaĝi al Italio en somero! Ĉiuj kune!'}"
3409,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([620], dtype=uint32), 'eo': array([710], dtype=uint32)}}","{'bs': 'Svi zajedno.', 'eo': 'Tio nun pli gravas.'}"
3410,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([621, 622], dtype=uint32), 'eo': array([711], dtype=uint32)}}","{'bs': 'Da, ali ovo je važnije. Martin i Kai moraju da se slože.', 'eo': 'Marteno kaj Kai devos kompreni tion.'}"
3411,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([623], dtype=uint32), 'eo': array([712], dtype=uint32)}}","{'bs': 'Lara ne treba da bude hendikepirana ako su joj roditelji hendikepirani.', 'eo': 'Lara ne devas vivi la vivon de handikapulo, nur ĉar ŝiaj gepatroj estas handikapuloj.'}"
3412,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([624], dtype=uint32), 'eo': array([713], dtype=uint32)}}","{'bs': 'Ja sam joj otac!', 'eo': 'Mi estas la patro!'}"
3413,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([625], dtype=uint32), 'eo': array([714], dtype=uint32)}}","{'bs': 'Ona je moja ćerka!', 'eo': 'Ŝi estas mia filino!'}"
3414,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([626], dtype=uint32), 'eo': array([715, 716], dtype=uint32)}}","{'bs': 'Martine, sedi!', 'eo': 'Marteno, sidiĝu! Tuj!'}"
3415,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([627], dtype=uint32), 'eo': array([717, 718], dtype=uint32)}}","{'bs': 'Klarisa, ovaj put si preterala!', 'eo': 'Vi vere troigis. Ĝuste.'}"
3416,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([628], dtype=uint32), 'eo': array([719], dtype=uint32)}}","{'bs': 'Naravno, kao i uvek opet sam ja kriva.', 'eo': 'Nun denove mi kulpas.'}"
3417,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([629], dtype=uint32), 'eo': array([720, 721], dtype=uint32)}}","{'bs': 'On mi saspe čašu vina u lice a ti si na njegovoj strani.', 'eo': ""Li verŝis ruĝan vinon en mian vizaĝon kaj vi tamen defendas lin. Fek'!""}"
3418,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([630], dtype=uint32), 'eo': array([722, 723], dtype=uint32)}}","{'bs': 'Htela sam večeras da vam kažem ali me je Klarisa preduhitrila.', 'eo': 'Mi volis diri al vi hodiaŭ vespere. Sed Klarisa estis simple pli rapida.'}"
3419,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([631], dtype=uint32), 'eo': array([724], dtype=uint32)}}","{'bs': 'Još ništa nije definitivno.', 'eo': 'Estas ankoraŭ ne decidite.'}"
3420,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([632], dtype=uint32), 'eo': array([725, 726], dtype=uint32)}}","{'bs': 'Klarisa želi da se prijavim za prijemni.', 'eo': 'Klarisa nur volas aligi min al la akcepta ekzameno. Nenio pli.'}"
3421,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([633, 634], dtype=uint32), 'eo': array([727], dtype=uint32)}}","{'bs': 'Ništa više. Želi samo da mi pomogne.', 'eo': 'Ŝi volas nur helpi min.'}"
3422,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([635], dtype=uint32), 'eo': array([728], dtype=uint32)}}","{'bs': 'Nije uobražena.', 'eo': 'Ŝi tute ne arogas.'}"
3423,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([636], dtype=uint32), 'eo': array([729], dtype=uint32)}}","{'bs': 'To je najobičnija glupost.', 'eo': 'Tio ja estas sensencaĵo.'}"
3424,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([637], dtype=uint32), 'eo': array([730], dtype=uint32)}}","{'bs': 'Šta ti misliš, da li mama i ti možete bez mene?', 'eo': 'Ĉu vi pensas, ke vi sukcesos sen mi, panjo kaj vi?'}"
3425,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([638], dtype=uint32), 'eo': array([731], dtype=uint32)}}","{'bs': 'Tretiram te kao bebu.', 'eo': 'Mi traktas vin kiel bebon.'}"
3426,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([639], dtype=uint32), 'eo': array([732], dtype=uint32)}}","{'bs': 'Mogu da idem ako hoću.', 'eo': 'Mi tute ne volas forkuri.'}"
3427,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([640], dtype=uint32), 'eo': array([733], dtype=uint32)}}","{'bs': 'U čemu je onda problem?', 'eo': 'Se temas ne pri tio, do pri kio tiam?'}"
3428,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([641], dtype=uint32), 'eo': array([734], dtype=uint32)}}","{'bs': 'Opet sam im upropastio veče.', 'eo': 'Mi denove fuŝis la vesperon.'}"
3429,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([642], dtype=uint32), 'eo': array([735, 736, 737], dtype=uint32)}}","{'bs': 'Stide me se, kao i uvek.', 'eo': 'Ili hontis pri mi. Kiel ĉiam. Nu, kaj?'}"
3430,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([643, 644], dtype=uint32), 'eo': array([738], dtype=uint32)}}","{'bs': 'Koga briga? To sad uopšte nije važno.', 'eo': 'Tio ne gravas.'}"
3431,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([645], dtype=uint32), 'eo': array([739], dtype=uint32)}}","{'bs': 'Zašto od svih ljudi baš Klarisa?', 'eo': 'Kial vi iras ĝuste al Klarisa?'}"
3432,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([646], dtype=uint32), 'eo': array([740], dtype=uint32)}}","{'bs': 'Da li shvataš koliko me to boli?', 'eo': 'Ĉu vi scias, kiom tio dolorigas min?'}"
3433,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([647], dtype=uint32), 'eo': array([741], dtype=uint32)}}","{'bs': 'Želim da postanem muzičar.', 'eo': 'Sed mi volas fariĝi muzikistino, nenio alia.'}"
3434,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([649], dtype=uint32), 'eo': array([742], dtype=uint32)}}","{'bs': 'Pokušaj da me shvatiš.', 'eo': 'Penu kompreni min!'}"
3435,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([650], dtype=uint32), 'eo': array([743], dtype=uint32)}}","{'bs': 'Ponekad poželim da si gluva.', 'eo': 'Foje mi dezirus, ke ankaŭ vi estu surda.'}"
3436,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([651], dtype=uint32), 'eo': array([744], dtype=uint32)}}","{'bs': 'Onda bi sasvim bila u mom svetu.', 'eo': 'Tiel vi estus tute en mia mondo.'}"
3437,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([652], dtype=uint32), 'eo': array([745], dtype=uint32)}}","{'bs': 'To znači da odlaziš.', 'eo': 'Mi trovas, ke estas fie, ke vi foriras!'}"
3438,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([653], dtype=uint32), 'eo': array([746, 747], dtype=uint32)}}","{'bs': 'Sad ću ja morati mami da prevodim one njene filmove.', 'eo': 'Nun mi devos traduki la amfilmojn por panjo! Ne plendu!'}"
3439,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([654, 655], dtype=uint32), 'eo': array([748], dtype=uint32)}}","{'bs': 'Prestani da kukaš. Ionako im nisi od neke velike pomoći.', 'eo': 'Vi ĉiuokaze helpas tro malmulte.'}"
3440,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([656], dtype=uint32), 'eo': array([749], dtype=uint32)}}","{'bs': 'Mogu li bar, dok nisi tu da spavam u tvom krevetu?', 'eo': 'Ĉu mi almenaŭ rajtos dormi en via lito, dum vi forestos?'}"
3441,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([657], dtype=uint32), 'eo': array([750, 751], dtype=uint32)}}","{'bs': 'Ako te to čini srećnom.', 'eo': 'Se vi volas. Jes, mi volas.'}"
3442,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([658, 659], dtype=uint32), 'eo': array([752], dtype=uint32)}}","{'bs': 'D, čini me. I nemoj da diraš mog medu.', 'eo': 'Kaj ne forprenu Romion.'}"
3443,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([660], dtype=uint32), 'eo': array([753], dtype=uint32)}}","{'bs': 'Zašto roditelji samo o domaćem pričaju?', 'eo': 'Kial do ĉiuj gepatroj parolas ĉiam nur pri hejmtaskoj?'}"
3444,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([661], dtype=uint32), 'eo': array([754, 755], dtype=uint32)}}","{'bs': 'Kad sam bila mala, mislila sam da svi odrasli umeju da pevaju.', 'eo': 'Estante infano, mi firme kredis, ke ĉiuj plenkreskuloj povas kanti. Mi pensis:'}"
3445,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([662], dtype=uint32), 'eo': array([756], dtype=uint32)}}","{'bs': 'Mislila sam i da ću ja moći kad porastem.', 'eo': 'Kiam mi estos plenkreskulo, ankaŭ mi povos.'}"
3446,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([663], dtype=uint32), 'eo': array([757, 758, 759], dtype=uint32)}}","{'bs': 'Stajala bih tako ispred ogledala, pomerala usta... i pretvarala se da ispuštam najlepše tonove... tonove koji ljude čine tako radosnim, tako srećnim... muziku!', 'eo': 'Ofte mi antaŭ spegulo movis mian buŝon kaj imagis, ke belegaj sonoj elflugas. Sonoj, kiuj ekstazigas homojn, feliĉigas ilin. Muziko!'}"
3447,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([664], dtype=uint32), 'eo': array([760], dtype=uint32)}}","{'bs': 'Plesala bih ispred ogledala, sa četkom u ruci, umesto mikrofona.', 'eo': 'Mi dancis antaŭ la spegulo kaj tenis broson antaŭ la buŝo, kvazaŭ mikrofonon.'}"
3448,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([665], dtype=uint32), 'eo': array([761], dtype=uint32)}}","{'bs': 'Šta je to, mama?', 'eo': 'Kio estas tio, panjo?'}"
3449,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([666], dtype=uint32), 'eo': array([762], dtype=uint32)}}","{'bs': 'Ne znaš da li će mi se svideti ova muzika.', 'eo': 'Vi ne certas, ĉu mi ŝatos tiun muzikon.'}"
3450,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([667], dtype=uint32), 'eo': array([763], dtype=uint32)}}","{'bs': 'To je klarinetski koncert.', 'eo': 'Estas klarneta koncerto.'}"
3451,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([668], dtype=uint32), 'eo': array([764], dtype=uint32)}}","{'bs': 'Čitala si o tome u novinama.', 'eo': 'Vi legis pri tio en la gazeto.'}"
3452,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([669], dtype=uint32), 'eo': array([766, 767], dtype=uint32)}}","{'bs': 'Sigurna sam da će biti odličan.', 'eo': 'Estos certe bonega! Sed kial du biletoj?'}"
3453,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([671], dtype=uint32), 'eo': array([768], dtype=uint32)}}","{'bs': 'Divno ćemo se provesti.', 'eo': 'Ni havos belan vesperon kune.'}"
3454,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([672], dtype=uint32), 'eo': array([769, 770], dtype=uint32)}}","{'bs': 'Baš lepo što ideš sa mnom.', 'eo': 'Mi tre esperas, ke vi kunvenos. Jes!'}"
3455,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([673], dtype=uint32), 'eo': array([771], dtype=uint32)}}","{'bs': 'Hvala ti.', 'eo': 'Dankon.'}"
3456,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([674], dtype=uint32), 'eo': array([772], dtype=uint32)}}","{'bs': 'Baš lepo što si ovde.', 'eo': '- Mi ĝojas, ke vi venis.'}"
3457,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([675], dtype=uint32), 'eo': array([773], dtype=uint32)}}","{'bs': '-Zašto Klarisa nije došla?', 'eo': '- Kial Klarisa ne iris kune al la stacidomo?'}"
3458,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([676], dtype=uint32), 'eo': array([774], dtype=uint32)}}","{'bs': 'Od jutros joj nešto nije dobro.', 'eo': 'Ŝi ne fartas bone hodiaŭ matene.'}"
3459,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([677], dtype=uint32), 'eo': array([776], dtype=uint32)}}","{'bs': 'Ništa ozbiljno.', 'eo': 'Post sunsubiro ŝi kutime fartas pli bone.'}"
3460,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([679], dtype=uint32), 'eo': array([777], dtype=uint32)}}","{'bs': 'Znaš li ti koliko je sati?', 'eo': 'Ĉu vi fakte scias, kioma horo estas?'}"
3461,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([680], dtype=uint32), 'eo': array([778], dtype=uint32)}}","{'bs': 'Laro!', 'eo': 'Lara!'}"
3462,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([681], dtype=uint32), 'eo': array([779], dtype=uint32)}}","{'bs': 'Konačno si stigla!', 'eo': 'Finfine vi alvenis!'}"
3463,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([682, 683], dtype=uint32), 'eo': array([780], dtype=uint32)}}","{'bs': 'Hajde, diži se. Brzo!', 'eo': 'Leviĝu!'}"
3464,"{'year': 1996, 'imdbId': 116692, 'subtitleId': {'bs': 5388441, 'eo': 5818474}, 'sentenceIds': {'bs': array([684], dtype=uint32), 'eo': array([781], dtype=uint32)}}","{'bs': 'Hoću da vidim grad.', 'eo': '- Mi volas vidi la urbon.'}"
